Led Zeppelin,Led Zeppelin III (Remastered),Since I've Been Loving You - 1990 Remaster,13 Mar 2020 21:20
Led Zeppelin,Led Zeppelin III (Remastered),Since I've Been Loving You - 1990 Remaster,13 Mar 2020 21:20
BlackRoundRec,,Bomben auf Engelland (From the Film Feuertaufe),13 Mar 2020 18:45
Beyond Creation,The Aura,Coexistence,13 Mar 2020 17:55
Arctic Monkeys,AM,R U Mine?,13 Mar 2020 10:42
Arctic Monkeys,AM,Do I Wanna Know?,13 Mar 2020 10:42
Arctic Monkeys,AM,Do I Wanna Know?,13 Mar 2020 10:37
Warren Smith,The Legendary Sun Classics,Red Cadillac and a Black Moustache,13 Mar 2020 10:35
Warren Smith,The Legendary Sun Classics,Stop The World,13 Mar 2020 10:35
Warren Smith,The Legendary Sun Classics,Red Cadillac and a Black Moustache,13 Mar 2020 10:32
Warren Smith,The Legendary Sun Classics,Miss Froggie,13 Mar 2020 10:30
Warren Smith,The Legendary Sun Classics,Who Took My Baby,13 Mar 2020 10:27
Warren Smith,The Legendary Sun Classics,So Long I'm Gone,13 Mar 2020 10:25
Warren Smith,The Legendary Sun Classics,The Darkest Cloud,13 Mar 2020 10:23
Warren Smith,The Legendary Sun Classics,Tonight Will Be the Last Night,13 Mar 2020 10:21
Warren Smith,The Legendary Sun Classics,Tell Me Who,13 Mar 2020 09:09
Warren Smith,The Legendary Sun Classics,Ubangi Stomp,13 Mar 2020 09:07
Warren Smith,The Legendary Sun Classics,Black Jack David,13 Mar 2020 09:04
Warren Smith,The Legendary Sun Classics,I'd Rather Be Safe Than Sorry,13 Mar 2020 08:20
Warren Smith,The Legendary Sun Classics,Rock n' Roll Ruby,13 Mar 2020 08:16
Eddie Cochran,12 Of His Biggest Hits,Hallelujah I Love Her So,13 Mar 2020 08:14
Metallica,Master Of Puppets (Deluxe Box Set / Remastered),Damage Inc. - Remastered,12 Mar 2020 19:40
Metallica,Master Of Puppets (Deluxe Box Set / Remastered),Damage Inc. - Remastered,12 Mar 2020 19:02
Metallica,Master Of Puppets (Deluxe Box Set / Remastered),Welcome Home (Sanitarium) - Remastered,12 Mar 2020 18:54
Metallica,Master Of Puppets (Deluxe Box Set / Remastered),Welcome Home (Sanitarium) - Remastered,12 Mar 2020 18:54
Megadeth,Rust In Peace,Tornado Of Souls - Remastered 2004,12 Mar 2020 18:47
Megadeth,Rust In Peace,Tornado Of Souls - Remastered 2004,12 Mar 2020 18:47
Guns N' Roses,Appetite for Destruction,Sweet Child o' Mine,12 Mar 2020 18:42
Arctic Monkeys,Favourite Worst Nightmare,505,12 Mar 2020 18:10
Arctic Monkeys,Whatever People Say I Am That's What I'm Not,Mardy Bum,12 Mar 2020 17:37
Arctic Monkeys,Whatever People Say I Am That's What I'm Not,Mardy Bum,12 Mar 2020 17:37
Arctic Monkeys,Whatever People Say I Am That's What I'm Not,When the Sun Goes Down,12 Mar 2020 17:33
Arctic Monkeys,Whatever People Say I Am That's What I'm Not,When the Sun Goes Down,12 Mar 2020 17:33
Arctic Monkeys,AM,Snap Out of It,12 Mar 2020 17:30
Arctic Monkeys,AM,Snap Out of It,12 Mar 2020 17:30
Arctic Monkeys,Favourite Worst Nightmare,Fluorescent Adolescent,12 Mar 2020 17:27
Arctic Monkeys,AM,Arabella,12 Mar 2020 17:27
Arctic Monkeys,AM,Arabella,12 Mar 2020 17:27
Arctic Monkeys,Favourite Worst Nightmare,Fluorescent Adolescent,12 Mar 2020 17:24
Arctic Monkeys,Favourite Worst Nightmare,Fluorescent Adolescent,12 Mar 2020 17:24
Deep Purple,Machine Head (remastered),Never Before - Remastered 2012,12 Mar 2020 17:16
Deep Purple,Machine Head (remastered),Pictures Of Home - Remastered 2012,12 Mar 2020 15:19
Deep Purple,Machine Head (remastered),Never Before - Remastered 2012,12 Mar 2020 15:16
Rainbow,Rising,Run With The Wolf - New York Mix,12 Mar 2020 15:06
Rainbow,Rising,Tarot Woman - New York Mix,12 Mar 2020 15:00
Buddy Holly,That'll Be The Day,That'll Be the Day,12 Mar 2020 14:22
Johnny Cash,Man In Black,Singin' in Viet Nam Talkin' Blues,12 Mar 2020 14:10
Johnny Cash,Man In Black,Man in Black,12 Mar 2020 13:29
Johnny Cash,Man In Black,Man in Black,12 Mar 2020 13:26
Van der Graaf Generator,The Least We Can Do Is Wave to Each Other,Refugees - Remastered,12 Mar 2020 09:24
Van der Graaf Generator,The Least We Can Do Is Wave to Each Other,Darkness (11/11) [2005 - Remaster],12 Mar 2020 09:16
Bandabardò,Mojito F.C.,20 Bottiglie Di Vino,11 Mar 2020 16:39
Francesco Guccini,The Platinum Collection,Vedi Cara - Remaster 1996,11 Mar 2020 16:35
Bob Dylan,The Freewheelin' Bob Dylan,Don't Think Twice It's All Right,11 Mar 2020 16:31
Bob Dylan,The Freewheelin' Bob Dylan,A Hard Rain's a-Gonna Fall,11 Mar 2020 16:24
Bob Dylan,The Freewheelin' Bob Dylan,Talkin' World War III Blues,11 Mar 2020 16:17
Bob Dylan,The Freewheelin' Bob Dylan,Oxford Town,11 Mar 2020 16:16
Bob Dylan,The Freewheelin' Bob Dylan,Bob Dylan's Dream,11 Mar 2020 16:11
Bob Dylan,The Freewheelin' Bob Dylan,A Hard Rain's a-Gonna Fall,11 Mar 2020 16:07
Bob Dylan,The Freewheelin' Bob Dylan,Don't Think Twice It's All Right,11 Mar 2020 16:07
Bob Dylan,The Freewheelin' Bob Dylan,A Hard Rain's a-Gonna Fall,11 Mar 2020 15:52
Bob Dylan,The Freewheelin' Bob Dylan,A Hard Rain's a-Gonna Fall,11 Mar 2020 15:45
Bob Dylan,The Freewheelin' Bob Dylan,Masters of War,11 Mar 2020 15:40
Bob Dylan,Nashville Skyline,Girl From The North Country (With Johnny Cash),11 Mar 2020 15:35
Bob Dylan,Desire,Hurricane,11 Mar 2020 15:27
Bob Dylan,The Freewheelin' Bob Dylan,Blowin' in the Wind,11 Mar 2020 15:24
Bob Dylan,The Times They Are A-Changin',The Times They Are a-Changin',11 Mar 2020 14:34
Bob Dylan,Highway 61 Revisited,Like a Rolling Stone,11 Mar 2020 14:28
The Beatles,Rubber Soul (Remastered),Wait - Remastered 2009,11 Mar 2020 09:57
The Beatles,Rubber Soul (Remastered),In My Life - Remastered 2009,11 Mar 2020 09:55
The Beatles,Rubber Soul (Remastered),I'm Looking Through You - Remastered 2009,11 Mar 2020 09:52
The Beatles,Rubber Soul (Remastered),Girl - Remastered 2009,11 Mar 2020 09:50
The Beatles,Rubber Soul (Remastered),What Goes On - Remastered 2009,11 Mar 2020 09:47
The Beatles,Rubber Soul (Remastered),Michelle - Remastered 2009,11 Mar 2020 09:42
The Beatles,Rubber Soul (Remastered),The Word - Remastered 2009,11 Mar 2020 09:39
The Beatles,Rubber Soul (Remastered),Think For Yourself - Remastered 2009,11 Mar 2020 09:37
The Beatles,Rubber Soul (Remastered),Nowhere Man - Remastered 2009,11 Mar 2020 09:34
The Beatles,Rubber Soul (Remastered),You Won't See Me - Remastered 2009,11 Mar 2020 09:15
The Beatles,Rubber Soul (Remastered),Norwegian Wood (This Bird Has Flown) - Remastered 2009,11 Mar 2020 09:13
The Beatles,Rubber Soul (Remastered),Norwegian Wood (This Bird Has Flown) - Remastered 2009,11 Mar 2020 09:11
The Beatles,Rubber Soul (Remastered),Drive My Car - Remastered 2009,11 Mar 2020 09:08
Lady Toffy,50 ninne nanne e filastrocche (Kids play),Farfallina bella e bianca,11 Mar 2020 09:06
Luca Carboni,Luca Carboni,Farfallina,11 Mar 2020 09:00
Luca Carboni,Carboni,Mare Mare,11 Mar 2020 08:55
Febbre Da Chitarra,,Chitarre RARISSIME e dove trovarle,10 Mar 2020 22:37
Il pedale più COMPLETO che abbia mai provato,,Walrus MAKO SERIES D1,10 Mar 2020 22:30
Febbre Da Chitarra,,La RED SPECIAL tutto sulla chitarra di BRIAN MAY! (Curiosità e sound),10 Mar 2020 22:18
La FENDER JAZZMASTER a cosa serve!? (curiosità e sound),,Strumentimusicali.net,10 Mar 2020 22:10
La FENDER JAZZMASTER a cosa serve!? (curiosità e sound),,Strumentimusicali.net,10 Mar 2020 19:41
Rickenbacker Model 325/V63 John Lennon presented by Vintage,,Guitar Oldenburg and Tobias Hoffmann,10 Mar 2020 19:38
Bob Dylan,The Freewheelin' Bob Dylan,Talkin' World War III Blues,10 Mar 2020 15:57
Bob Dylan,The Freewheelin' Bob Dylan,Oxford Town,10 Mar 2020 15:55
Bob Dylan,The Freewheelin' Bob Dylan,Don't Think Twice It's All Right,10 Mar 2020 15:50
Bob Dylan,The Freewheelin' Bob Dylan,Bob Dylan's Dream,10 Mar 2020 15:50
Bob Dylan,The Freewheelin' Bob Dylan,Don't Think Twice It's All Right,10 Mar 2020 15:47
Bob Dylan,The Freewheelin' Bob Dylan,A Hard Rain's a-Gonna Fall,10 Mar 2020 15:40
The Beatles,Rubber Soul (Remastered),Norwegian Wood (This Bird Has Flown) - Remastered 2009,10 Mar 2020 15:38
Bob Dylan,The Freewheelin' Bob Dylan,A Hard Rain's a-Gonna Fall,10 Mar 2020 13:17
Bob Dylan,The Freewheelin' Bob Dylan,Bob Dylan's Blues,10 Mar 2020 13:15
Bob Dylan,The Freewheelin' Bob Dylan,Masters of War,10 Mar 2020 13:09
Bruce Springsteen,Born in the U.S.A.,Working on the Highway,10 Mar 2020 12:20
Bruce Springsteen,Born in the U.S.A.,Working on the Highway,10 Mar 2020 12:20
Elio e le Storie Tese,Figgatta De Blanc,China disco bar,10 Mar 2020 11:43
Elio e le Storie Tese,Figgatta De Blanc,Cameroon,10 Mar 2020 11:39
Bob Dylan,The Freewheelin' Bob Dylan,Masters of War,10 Mar 2020 11:30
Bob Dylan,The Freewheelin' Bob Dylan,Girl From the North Country,10 Mar 2020 10:39
Bob Dylan,The Freewheelin' Bob Dylan,Girl From the North Country,10 Mar 2020 10:36
Bob Dylan,The Freewheelin' Bob Dylan,Blowin' in the Wind,10 Mar 2020 10:33
Bob Dylan,The Freewheelin' Bob Dylan,Corrina Corrina,10 Mar 2020 10:32
Bob Dylan,The Freewheelin' Bob Dylan,Honey Just Allow Me One More Chance,10 Mar 2020 10:32
Bob Dylan,The Freewheelin' Bob Dylan,Corrina Corrina,10 Mar 2020 10:29
Bob Dylan,The Freewheelin' Bob Dylan,Talkin' World War III Blues,10 Mar 2020 10:23
Bob Dylan,The Freewheelin' Bob Dylan,Oxford Town,10 Mar 2020 10:21
Bob Dylan,The Freewheelin' Bob Dylan,Bob Dylan's Dream,10 Mar 2020 10:16
Bob Dylan,The Freewheelin' Bob Dylan,Don't Think Twice It's All Right,10 Mar 2020 10:12
Bob Dylan,The Freewheelin' Bob Dylan,A Hard Rain's a-Gonna Fall,10 Mar 2020 08:06
Bob Dylan,The Freewheelin' Bob Dylan,Bob Dylan's Blues,10 Mar 2020 08:04
Bob Dylan,The Freewheelin' Bob Dylan,Down the Highway,10 Mar 2020 08:00
Bob Dylan,The Freewheelin' Bob Dylan,Masters of War,10 Mar 2020 07:56
Bob Dylan,The Freewheelin' Bob Dylan,Girl From the North Country,10 Mar 2020 07:53
Bob Dylan,The Freewheelin' Bob Dylan,Blowin' in the Wind,10 Mar 2020 07:50
Febbre Da Chitarra,,La GIBSON SG è una chitarra MALEDETTA! (curiosità e sound),09 Mar 2020 22:45
Febbre Da Chitarra,,La TELECASTER è soltanto una tavola di legno? (Curiosità e Sound),09 Mar 2020 22:37
Telecaster vs Stratocaster,,Fender a Confronto,09 Mar 2020 22:18
Bob Dylan,Bringing It All Back Home,Mr. Tambourine Man,09 Mar 2020 20:08
George Harrison,All Things Must Pass (Remastered),If Not For You - 2014 Mix,09 Mar 2020 08:36
George Harrison,All Things Must Pass (Remastered),If Not For You - 2014 Mix,09 Mar 2020 08:06
The Beatles,Abbey Road (Remastered),Something - Remastered 2009,09 Mar 2020 08:03
The Beatles,Abbey Road (Remastered),Something - Remastered 2009,09 Mar 2020 08:03
Something,,George Harrison & Eric Clapton,09 Mar 2020 07:57
Bob Dylan,The Freewheelin' Bob Dylan,Girl From the North Country,08 Mar 2020 22:57
Bob Dylan,The Freewheelin' Bob Dylan,Blowin' in the Wind,08 Mar 2020 22:43
Bob Dylan,Bringing It All Back Home,Outlaw Blues,08 Mar 2020 22:42
Bob Dylan,Bringing It All Back Home,Outlaw Blues,08 Mar 2020 22:42
Bob Dylan,Bringing It All Back Home,Love Minus Zero,08 Mar 2020 22:39
Bob Dylan,Bringing It All Back Home,Maggie's Farm,08 Mar 2020 22:35
Bob Dylan,Bringing It All Back Home,Maggie's Farm,08 Mar 2020 22:35
Bob Dylan,Bringing It All Back Home,She Belongs to Me,08 Mar 2020 22:32
Bob Dylan,Bringing It All Back Home,She Belongs to Me,08 Mar 2020 22:32
Bob Dylan,Bringing It All Back Home,Subterranean Homesick Blues,08 Mar 2020 22:30
Bob Dylan,Bringing It All Back Home,Subterranean Homesick Blues,08 Mar 2020 22:30
Bob Dylan,Highway 61 Revisited,Like a Rolling Stone,08 Mar 2020 21:42
Bob Dylan,Highway 61 Revisited,Like a Rolling Stone,08 Mar 2020 21:42
The Beatles,Rubber Soul (Remastered),Michelle - Remastered 2009,08 Mar 2020 21:42
The Beatles,Rubber Soul (Remastered),Michelle - Remastered 2009,08 Mar 2020 21:24
The Beatles,Rubber Soul (Remastered),Michelle - Remastered 2009,08 Mar 2020 21:24
The Beatles,Rubber Soul (Remastered),Norwegian Wood (This Bird Has Flown) - Remastered 2009,08 Mar 2020 21:00
The Beatles,Rubber Soul (Remastered),Norwegian Wood (This Bird Has Flown) - Remastered 2009,08 Mar 2020 21:00
Il Balletto di Bronzo - Topic,,Terzo Incontro,08 Mar 2020 20:11
Elio e le Storie Tese,Eat the phikis,Neanche un minuto di non caco,08 Mar 2020 19:44
Elio e le Storie Tese,Eat the phikis,Neanche un minuto di non caco,08 Mar 2020 19:44
Otis Redding,The Very Best of Otis Redding,Respect,08 Mar 2020 17:59
Hurricane Smith,Don't Let It Die: The Very Best Of Hurricane Smith,Don't Let It Die,08 Mar 2020 17:08
Hurricane Smith,Don't Let It Die: The Very Best Of Hurricane Smith,Don't Let It Die,08 Mar 2020 17:07
The Beatles,Help! (Remastered),The Night Before - Remastered 2009,08 Mar 2020 15:46
The Beatles,Past Masters (Vols. 1 & 2 / Remastered),This Boy - Remastered 2009,08 Mar 2020 15:16
The Beatles,Past Masters (Vols. 1 & 2 / Remastered),This Boy - Remastered 2009,08 Mar 2020 15:16
Enzo Jannacci,Enzo Jannacci - I Miti,L'armando,08 Mar 2020 14:40
Enzo Jannacci,Enzo Jannacci - I Miti,L'armando,08 Mar 2020 14:34
Enzo Jannacci,Enzo Jannacci - I Miti,L'armando,08 Mar 2020 14:21
Enzo Jannacci,Enzo Jannacci - I Miti,L'armando,08 Mar 2020 14:18
Enzo Jannacci,Enzo Jannacci - I Miti,L'armando,08 Mar 2020 14:08
Annihilator,Alice in Hell,Crystal Ann,08 Mar 2020 14:03
Hobbit,L'Impero Contrattacca,L'Impero Contrattacca,08 Mar 2020 00:01
Hobbit,L'Impero Contrattacca,L'Impero Contrattacca,08 Mar 2020 00:01
Hobbit,L'Impero Contrattacca,III Millennio,07 Mar 2020 23:58
Hobbit,L'Impero Contrattacca,Nera Pasionaria,07 Mar 2020 23:52
X Ambassadors,VHS,Renegades,07 Mar 2020 21:51
Calcutta,Mainstream (Deluxe Edition),Gaetano,07 Mar 2020 21:19
Calcutta,Mainstream (Deluxe Edition),Del Verde,07 Mar 2020 16:46
Calcutta,Mainstream (Deluxe Edition),Del Verde,07 Mar 2020 16:42
Calcutta,EVERGREEN,Paracetamolo,07 Mar 2020 16:39
Calcutta,EVERGREEN,Pesto,07 Mar 2020 16:35
Calcutta,Mainstream (Deluxe Edition),Cosa mi manchi a fare,07 Mar 2020 16:33
Calcutta,Sorriso (Milano Dateo),Sorriso (Milano Dateo),07 Mar 2020 16:30
Jovanotti,Safari,A Te,07 Mar 2020 16:22
The Beatles,Rubber Soul (Remastered),In My Life - Remastered 2009,07 Mar 2020 16:15
Cesare Cremonini,Logico,John Wayne,07 Mar 2020 15:44
Playahitty,The Summer Is Magic - EP,The Summer Is Magic - Radio Mix,07 Mar 2020 14:18
Playahitty,The Summer Is Magic - EP,The Summer Is Magic - Radio Mix,07 Mar 2020 14:18
Ali Gatie,You,it's you,07 Mar 2020 11:30
The Specials,,It's You,07 Mar 2020 11:05
The Specials,,It's You,07 Mar 2020 11:02
The Beatles,Rubber Soul (Remastered),In My Life - Remastered 2009,07 Mar 2020 10:28
Europe,,More Than Meets The Eye,07 Mar 2020 10:15
Nirvana,Nevermind (Deluxe Edition),Smells Like Teen Spirit,07 Mar 2020 09:26
Nirvana,Nevermind (Deluxe Edition),Smells Like Teen Spirit,07 Mar 2020 09:21
Dave n3verm1nd,,HORRIBLE NIRVANA COVERS,07 Mar 2020 09:17
Martinson,,worst cover ever! *the final count down*,07 Mar 2020 09:10
worst cover ever,,The Final Countdown,07 Mar 2020 09:08
Martinson,,worst cover ever! *the final count down*,07 Mar 2020 09:05
Europe,Europe,The King Will Return,06 Mar 2020 22:54
Europe,Europe,Seven Doors Hotel,06 Mar 2020 22:33
Europe,War of Kings (Special Edition),Nothin' To Ya,06 Mar 2020 22:30
Europe,Wings of Tomorrow,Wings Of Tomorrow,06 Mar 2020 22:21
Europe,Out of This World,Just The Beginning,06 Mar 2020 22:00
Europe,Prisoners In Paradise,All Or Nothing,06 Mar 2020 21:56
Led Zeppelin,Led Zeppelin IV (Deluxe Edition),Black Dog - Remaster,06 Mar 2020 21:50
Led Zeppelin,Led Zeppelin II,What Is and What Should Never Be - 1990 Remaster,06 Mar 2020 21:31
Led Zeppelin,Led Zeppelin III (Remastered),Since I've Been Loving You - 1990 Remaster,06 Mar 2020 21:31
Led Zeppelin,Led Zeppelin II,What Is and What Should Never Be - 1990 Remaster,06 Mar 2020 21:31
Led Zeppelin,Led Zeppelin III (Remastered),Since I've Been Loving You - 1990 Remaster,06 Mar 2020 21:21
The Byrds,The Essential Byrds,This Wheel's On Fire,06 Mar 2020 21:16
Led Zeppelin,Led Zeppelin III (Remastered),Since I've Been Loving You - 1990 Remaster,06 Mar 2020 21:14
Led Zeppelin,Led Zeppelin III (Remastered),Since I've Been Loving You - 1990 Remaster,06 Mar 2020 21:14
Led Zeppelin,Led Zeppelin III (Remastered),Since I've Been Loving You - 1990 Remaster,06 Mar 2020 21:09
Led Zeppelin,Led Zeppelin III (Remastered),Since I've Been Loving You - 1990 Remaster,06 Mar 2020 21:02
Led Zeppelin,Led Zeppelin III (Remastered),Since I've Been Loving You - 1990 Remaster,06 Mar 2020 21:02
Turok 2,,Seeds of Evil Nintendo Switch Gameplay,06 Mar 2020 20:08
The Byrds,Very Best Of,Eight Miles High,06 Mar 2020 17:36
The Byrds,Very Best Of,Eight Miles High,06 Mar 2020 17:36
The Byrds,Very Best Of,5D (Fifth Dimension),06 Mar 2020 17:34
The Byrds,Very Best Of,5D (Fifth Dimension),06 Mar 2020 17:34
The Byrds,Very Best Of,The World Turns All Around Her,06 Mar 2020 17:29
The Byrds,Very Best Of,It'S All Over Now Baby Blue - Alternate Mix,06 Mar 2020 17:29
The Byrds,Very Best Of,It'S All Over Now Baby Blue - Alternate Mix,06 Mar 2020 17:29
The Byrds,Very Best Of,The World Turns All Around Her,06 Mar 2020 17:22
The Byrds,Very Best Of,Turn! Turn! Turn! (To Everything There Is a Season),06 Mar 2020 17:18
The Byrds,Very Best Of,Turn! Turn! Turn! (To Everything There Is a Season),06 Mar 2020 17:18
The Byrds,Very Best Of,All I Really Want to Do,06 Mar 2020 17:16
The Byrds,Very Best Of,I'll Feel a Whole Lot Better,06 Mar 2020 17:13
The Byrds,Very Best Of,Mr. Tambourine Man,06 Mar 2020 17:12
The Byrds,The Essential Byrds,Nothing Was Delivered,06 Mar 2020 17:03
The Byrds,The Essential Byrds,Hickory Wind,06 Mar 2020 16:59
The Byrds,The Essential Byrds,Wasn't Born To Follow,06 Mar 2020 16:57
The Byrds,The Essential Byrds,You Ain't Goin' Nowhere,06 Mar 2020 16:57
The Byrds,The Essential Byrds,Wasn't Born To Follow,06 Mar 2020 16:55
The Byrds,The Essential Byrds,Natural Harmony,06 Mar 2020 16:53
The Byrds,The Essential Byrds,Goin' Back,06 Mar 2020 16:49
The Byrds,The Essential Byrds,Old John Robertson - Single Version,06 Mar 2020 16:49
The Byrds,The Essential Byrds,Old John Robertson - Single Version,06 Mar 2020 16:47
The Byrds,The Essential Byrds,Artificial Energy,06 Mar 2020 16:45
The Byrds,The Essential Byrds,Dolphin's Smile,06 Mar 2020 16:43
The Byrds,The Essential Byrds,Everybody's Been Burned - Single Version,06 Mar 2020 16:40
The Byrds,The Essential Byrds,Triad,06 Mar 2020 16:40
The Byrds,The Essential Byrds,Everybody's Been Burned - Single Version,06 Mar 2020 16:36
The Byrds,The Essential Byrds,My Back Pages,06 Mar 2020 16:33
The Byrds,The Essential Byrds,Time Between,06 Mar 2020 16:31
The Byrds,The Essential Byrds,Renaissance Fair - Single Version,06 Mar 2020 16:31
The Byrds,The Essential Byrds,Time Between,06 Mar 2020 16:30
The Byrds,The Essential Byrds,Have You Seen Her Face,06 Mar 2020 16:27
The Byrds,The Essential Byrds,So You Want to Be a Rock 'N' Roll Star,06 Mar 2020 16:25
The Byrds,The Essential Byrds,Mr. Spaceman,06 Mar 2020 16:23
The Byrds,The Essential Byrds,Wild Mountain Thyme,06 Mar 2020 16:20
The Byrds,The Essential Byrds,5D (Fifth Dimension),06 Mar 2020 16:18
The Byrds,The Essential Byrds,Eight Miles High,06 Mar 2020 16:14
The Byrds,The Essential Byrds,The Times They Are A-Changin',06 Mar 2020 16:12
The Byrds,The Essential Byrds,He Was a Friend Of Mine,06 Mar 2020 16:09
The Byrds,The Essential Byrds,Set You Free This Time,06 Mar 2020 16:07
The Byrds,The Essential Byrds,It Won't Be Wrong,06 Mar 2020 16:03
The Byrds,The Essential Byrds,Lay Down Your Weary Tune,06 Mar 2020 16:03
The Byrds,The Essential Byrds,It Won't Be Wrong,06 Mar 2020 16:01
The Byrds,The Essential Byrds,Turn! Turn! Turn! (To Everything There Is a Season),06 Mar 2020 15:59
The Byrds,The Essential Byrds,She Don't Care About Time - Single Version,06 Mar 2020 15:59
The Byrds,The Essential Byrds,Turn! Turn! Turn! (To Everything There Is a Season),06 Mar 2020 15:55
The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,I'm Waiting for the Man,06 Mar 2020 15:53
The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,I'm Waiting for the Man,06 Mar 2020 15:48
The Byrds,Mr. Tambourine Man,The Bells of Rhymney,06 Mar 2020 15:45
The Byrds,Fifth Dimension,5D (Fifth Dimension),06 Mar 2020 15:33
The Byrds,Some Standing Alone (Live 1970),You Ain't Going Nowhere - Live 1970,06 Mar 2020 15:29
The Byrds,PreFlyte,Mr. Tambourine Man,06 Mar 2020 15:27
The Byrds,Fifth Dimension,Mr. Spaceman,06 Mar 2020 15:24
The Byrds,Fifth Dimension,Mr. Spaceman,06 Mar 2020 15:22
The Byrds,Younger Than Yesterday,My Back Pages,06 Mar 2020 15:19
The Byrds,The Notorious Byrd Brothers,Goin' Back,06 Mar 2020 15:15
The Byrds,The Notorious Byrd Brothers,Wasn't Born To Follow,06 Mar 2020 15:13
The Byrds,Sweetheart Of The Rodeo,You Ain't Goin' Nowhere,06 Mar 2020 15:11
The Byrds,Fifth Dimension,Eight Miles High,06 Mar 2020 15:07
The Byrds,Turn! Turn! Turn!,Turn! Turn! Turn! (To Everything There Is a Season),06 Mar 2020 15:03
Equipe 84,Io Ho In Mente Te,Bang Bang,06 Mar 2020 14:59
Equipe 84,Io Ho In Mente Te,Io Ho In Mente Te,06 Mar 2020 14:56
The Smiths,The Queen Is Dead,Bigmouth Strikes Again - 2011 Remaster,06 Mar 2020 14:53
The Smiths,The Queen Is Dead,Cemetry Gates - 2011 Remaster,06 Mar 2020 14:50
The Smiths,The Queen Is Dead,Cemetry Gates - 2011 Remaster,06 Mar 2020 14:47
The Smiths,The Queen Is Dead,Never Had No One Ever - 2011 Remaster,06 Mar 2020 14:44
The Smiths,The Queen Is Dead,I Know It's Over - 2011 Remaster,06 Mar 2020 14:38
Enzo Jannacci,No Tu No,El portava i scarp del tennis,06 Mar 2020 10:26
Enzo Jannacci,No Tu No,Messico E Nuvole,06 Mar 2020 10:23
Enzo Jannacci,Enzo Jannacci - I Miti,L'armando,06 Mar 2020 10:20
Enzo Jannacci,Enzo Jannacci - I Miti,L'armando,06 Mar 2020 10:13
Enzo Jannacci,Enzo Jannacci - I Miti,L'armando,06 Mar 2020 10:10
Enzo Jannacci,Enzo Jannacci - I Miti,L'armando,06 Mar 2020 10:03
Radiohead,The Bends,(Nice Dream),06 Mar 2020 09:32
Radiohead,The Bends,Bones,06 Mar 2020 09:29
Radiohead,OK Computer,No Surprises,06 Mar 2020 08:42
Radiohead,The Bends,Street Spirit (Fade Out),06 Mar 2020 08:37
Radiohead,The Bends,Black Star,06 Mar 2020 08:32
Radiohead,The Bends,Bullet Proof ... I Wish I Was,06 Mar 2020 08:29
Radiohead,The Bends,My Iron Lung,06 Mar 2020 08:24
The Smiths,The Queen Is Dead,The Queen Is Dead - 2011 Remaster,05 Mar 2020 22:16
The Smiths,The Queen Is Dead,Bigmouth Strikes Again - 2011 Remaster,05 Mar 2020 22:13
Blur,Blur: The Best Of,Country House,05 Mar 2020 22:10
Radiohead,The Bends,Street Spirit (Fade Out),05 Mar 2020 22:06
Radiohead,The Bends,Black Star,05 Mar 2020 22:01
Radiohead,The Bends,Bullet Proof ... I Wish I Was,05 Mar 2020 21:57
Radiohead,The Bends,Bullet Proof ... I Wish I Was,05 Mar 2020 21:57
Radiohead,The Bends,My Iron Lung,05 Mar 2020 18:20
Radiohead,The Bends,Just,05 Mar 2020 18:16
Radiohead,The Bends,(Nice Dream),05 Mar 2020 18:12
Radiohead,The Bends,(Nice Dream),05 Mar 2020 18:12
Radiohead,The Bends,Bones,05 Mar 2020 18:09
Radiohead,The Bends,Bones,05 Mar 2020 18:09
Radiohead,The Bends,High and Dry,05 Mar 2020 18:02
Radiohead,The Bends,The Bends,05 Mar 2020 17:58
Radiohead,The Bends,Planet Telex,05 Mar 2020 17:54
Radiohead,The Bends,Planet Telex,05 Mar 2020 17:54
Radiohead,The Bends,Just,05 Mar 2020 11:15
Radiohead,The Bends,(Nice Dream),05 Mar 2020 11:11
Radiohead,The Bends,Bones,05 Mar 2020 11:08
Radiohead,The Bends,Fake Plastic Trees,05 Mar 2020 11:04
Radiohead,The Bends,High and Dry,05 Mar 2020 11:00
Radiohead,The Bends,The Bends,05 Mar 2020 10:50
Radiohead,The Bends,Planet Telex,05 Mar 2020 10:46
Francesco Gabbani,Magellano,Tra le granite e le granate,05 Mar 2020 07:39
Francesco Gabbani,Viceversa,È un'altra cosa,05 Mar 2020 07:22
Francesco Gabbani,Viceversa,Il sudore ci appiccica,05 Mar 2020 07:22
Francesco Gabbani,Viceversa,Il sudore ci appiccica,05 Mar 2020 07:18
Francesco Gabbani,Magellano,Occidentali's Karma - Radio Edit,05 Mar 2020 07:15
Francesco Gabbani,Magellano,Occidentali's Karma - Radio Edit,05 Mar 2020 07:15
Francesco Gabbani,Viceversa,Viceversa,05 Mar 2020 07:15
Francesco Gabbani,Viceversa,Viceversa,05 Mar 2020 07:11
Francesco Gabbani,Viceversa,Viceversa,05 Mar 2020 07:11
Jerry Reed,Georgia Sunshine,Amos Moses,04 Mar 2020 21:36
Dire Straits,Sultans Of Swing - The Very Best Of Dire Straits,Twisting By the Pool,04 Mar 2020 21:20
